prj,clk_estimated(ns),bram,dsp,ff,lut,c_num_arith,c_num_logic,rtl_num_arith,rtl_num_logic,data_input_port(numxbits),data_output_port(numxbits),vivado_dynamic_pwr(mW),Total LUTs,Logic LUTs,LUTRAMs,SRLs,FFs,RAMB36,RAMB18,DSP48 Blocks
io8_l2p8n1_l5p8n1_l8n1p2_d1d2,8.571,704,80,106032,89227,2085,43,65,43,32x32,8x32,476.806,64664,55690,0,8974,93682,248,192,80
io8_l2p8n1_l5p8n1_l8n1p4,8.609,96,80,61255,38885,2125,52,101,52,32x32,8x32,366.247,38333,28845,0,9488,62825,40,16,80
io8_l2p8n1_l5p8n1_l8n1p4_d1d2,8.609,704,80,106130,89492,2089,49,65,49,32x32,8x32,452.663,63794,54820,0,8974,94342,256,192,80
io8_l2p8n1_l5p8n1_l8n1p8,7.992,96,80,61200,39067,2137,49,105,49,32x32,8x32,374.338,38257,28775,0,9482,62414,40,16,80
io8_l2p8n1_l5p8n1_l8n1p8_d1d2,7.992,704,80,106395,89592,2097,42,65,42,32x32,8x32,454.243,64312,55338,0,8974,93358,256,192,80
io8_l2p8n1_l5p8n1_l8p1n1,8.683,96,80,61409,42759,2259,52,115,52,32x32,8x32,375.346,38853,29371,0,9482,62697,40,16,80
io8_l2p8n1_l5p8n1_l8p1n1_d1d2,8.678,704,80,106647,94416,2209,52,65,52,32x32,8x32,454.769,65283,56309,0,8974,93444,256,176,80
io8_l2p8n1_l5p8n1_l8p2n1,8.203,96,80,70841,46869,2387,53,115,53,32x32,8x32,378.812,41580,32098,0,9482,69207,40,16,80
io8_l2p8n1_l5p8n1_l8p2n1_d1d2,8.203,768,80,131502,101092,2337,53,65,53,32x32,8x32,469.052,73149,64175,0,8974,116643,312,128,80
io8_l2p8n1_l5p8n1_l8p4n1,9.63,90,80,66356,44248,2643,59,115,59,32x32,8x32,377.36,41372,31890,0,9482,65664,34,22,80
io8_l2p8n1_l5p8n1_l8p4n1_d1d2,9.333,800,80,130654,116040,2593,59,65,59,32x32,8x32,484.897,83277,74303,0,8974,116663,352,80,80
io8_l2p8n1_l5p8n1_l8p8n1,8.016,104,80,66328,46533,3155,52,115,52,32x32,8x32,786.712,52809,38586,0,14223,82163,48,8,80
io8_l2p8n1_l5p8n1_l8p8n1_d1d2,8.016,832,80,133954,116366,3105,52,65,52,32x32,8x32,932.97,90778,77317,0,13461,127219,380,56,80
